X,Y,OBJECTID,CountID,ChannelID,LocationDesc,Bound,StartDate,StartDay,StartTime,EndDate,EndDay,EndTime,ADTVolume,PctCars,PctTrucks,TwoAxleCF,ExceptType,NumChannels,ChannelNum,NumCategories,Conditions,Comment,Duration,IntervalLen,DeviceRef,LocationID,LocationClass,CountLocDesc,CountType
-13663541.4112,5714525.2777,598,12020221.CL2,501570,N LOMBARD ST E of BURR AVE,W,2012/02/02 00:00:00+00,THU,15:00:00,2012/02/03 00:00:00+00,FRI,14:00:00,6373,94.2,5.8,0.987,Normal Weekday,2,2,14,,7217,24,60,0021,LEG11284,NODELEG,N LOMBARD ST E/N BURR AVE,CLASS
-13664710.4883,5714786.5178,599,12020730.CL2,501577,N LOMBARD ST W of CHARLESTON AVE,E,2012/02/07 00:00:00+00,TUE,14:00:00,2012/02/09 00:00:00+00,THU,13:00:00,3517,90.2,9.8,0.994,Normal Weekday,2,1,14,,SCHOOL ZONE 07:00-09:00 8316,48,60,0030,LEG11269,NODELEG,N LOMBARD ST W/N CHARLESTON AVE,CLASS
-13664710.4883,5714786.5178,600,12020730.CL2,501578,N LOMBARD ST W of CHARLESTON AVE,W,2012/02/07 00:00:00+00,TUE,14:00:00,2012/02/09 00:00:00+00,THU,13:00:00,3357,90.2,9.8,0.992,Normal Weekday,2,2,14,,SCHOOL ZONE 07:00-09:00 8316,48,60,0030,LEG11269,NODELEG,N LOMBARD ST W/N CHARLESTON AVE,CLASS
-13663813.0422,5713841.3936,601,12020720.CL2,501575,N WILLAMETTE BLVD N of BURR AVE,E,2012/02/07 00:00:00+00,TUE,15:00:00,2012/02/09 00:00:00+00,THU,12:00:00,4016,93.9,6.1,0.997,Normal Weekday,2,1,14,,7401,46,60,0020,LEG15665,NODELEG,N WILLAMETTE BLVD W/N BURR AVE,CLASS
-13663813.0422,5713841.3936,602,12020720.CL2,501576,N WILLAMETTE BLVD N of BURR AVE,W,2012/02/07 00:00:00+00,TUE,15:00:00,2012/02/09 00:00:00+00,THU,12:00:00,4068,91.4,8.6,0.996,Normal Weekday,2,2,14,,7401,46,60,0020,LEG15665,NODELEG,N WILLAMETTE BLVD W/N BURR AVE,CLASS
-13661116.5246,5696804.9749,603,12020803.CL2,501583,SW VERMONT ST W of 42ND AVE,E,2012/02/08 00:00:00+00,WED,15:00:00,2012/02/10 00:00:00+00,FRI,14:00:00,4609,97.4,2.6,0.994,Normal Weekday,2,1,14,,"; StationID = 0003",48,60,0003,LEG75447,NODELEG,SW VERMONT ST W/SW 42ND AVE,CLASS
-13661116.5246,5696804.9749,604,12020803.CL2,501584,SW VERMONT ST W of 42ND AVE,W,2012/02/08 00:00:00+00,WED,15:00:00,2012/02/10 00:00:00+00,FRI,14:00:00,4568,97,3,0.994,Normal Weekday,2,2,14,,"; StationID = 0003",48,60,0003,LEG75447,NODELEG,SW VERMONT ST W/SW 42ND AVE,CLASS
-13662158.6598,5691913.7105,605,12020810.CL2,501585,SW POMONA ST W of 51ST AVE,E,2012/02/08 00:00:00+00,WED,14:00:00,2012/02/10 00:00:00+00,FRI,13:00:00,2284,97.6,2.4,0.997,Normal Weekday,2,1,14,,5105,48,60,0010,LEG73683,NODELEG,SW POMONA ST W/SW 51ST AVE,CLASS
-13662158.6598,5691913.7105,606,12020810.CL2,501586,SW POMONA ST W of 51ST AVE,W,2012/02/08 00:00:00+00,WED,14:00:00,2012/02/10 00:00:00+00,FRI,13:00:00,2386,97.2,2.8,0.996,Normal Weekday,2,2,14,,5105,48,60,0010,LEG73683,NODELEG,SW POMONA ST W/SW 51ST AVE,CLASS
-13663504.1444,5690570.6268,607,12020802.CL2,501581,SW HAINES ST W of SW LESSER RD,E,2012/02/08 00:00:00+00,WED,13:00:00,2012/02/10 00:00:00+00,FRI,14:00:00,4388,97.6,2.4,0.999,Normal Weekday,2,1,14,,"6332; StationID = SN:012310",50,60,0002,LEG70541,NODELEG,SW HAINES ST W/SE 62ND AVE,CLASS
-13663504.1444,5690570.6268,608,12020802.CL2,501582,SW HAINES ST W of SW LESSER RD,W,2012/02/08 00:00:00+00,WED,13:00:00,2012/02/10 00:00:00+00,FRI,14:00:00,4076,97.7,2.3,0.998,Normal Weekday,2,2,14,,"6332; StationID = SN:012310",50,60,0002,LEG70541,NODELEG,SW HAINES ST W/SE 62ND AVE,CLASS
-13659154.1925,5696808.824,609,12020878.CL2,501589,SW CAPITOL HWY E of 25TH AVE / VERMONT ST,N,2012/02/08 00:00:00+00,WED,14:00:00,2012/02/10 00:00:00+00,FRI,23:00:00,4025,96.1,3.9,0.995,Normal Weekday,2,1,14,,6605,58,60,00000000,LEG68424,NODELEG,SW CAPITOL HWY N/SW VERMONT ST,CLASS
-13659154.1925,5696808.824,610,12020878.CL2,501590,SW CAPITOL HWY E of 25TH AVE / VERMONT ST,S,2012/02/08 00:00:00+00,WED,14:00:00,2012/02/10 00:00:00+00,FRI,23:00:00,4221,96.5,3.5,0.998,Normal Weekday,2,2,14,,6605,58,60,00000000,LEG68424,NODELEG,SW CAPITOL HWY N/SW VERMONT ST,CLASS
-13659154.1925,5696808.824,611,12021178.CL2,501591,SW CAPITOL HWY E of 25TH AVE / VERMONT ST,N,2012/02/11 00:00:00+00,SAT,00:00:00,2012/02/11 00:00:00+00,SAT,23:00:00,2950,97.9,2.1,0.998,Weekend/Holiday,2,1,14,,6605 SATURDAY,24,60,#WEEKEND,LEG68424,NODELEG,SW CAPITOL HWY N/SW VERMONT ST,CLASS
-13659154.1925,5696808.824,612,12021178.CL2,501592,SW CAPITOL HWY E of 25TH AVE / VERMONT ST,S,2012/02/11 00:00:00+00,SAT,00:00:00,2012/02/11 00:00:00+00,SAT,23:00:00,2999,97.4,2.6,0.999,Weekend/Holiday,2,2,14,,6605 SATURDAY,24,60,#WEEKEND,LEG68424,NODELEG,SW CAPITOL HWY N/SW VERMONT ST,CLASS
-13659154.1925,5696808.824,613,12021278.CL2,501593,SW CAPITOL HWY E of 25TH AVE / VERMONT ST,N,2012/02/12 00:00:00+00,SUN,00:00:00,2012/02/12 00:00:00+00,SUN,23:00:00,2296,98.3,1.7,0.999,Weekend/Holiday,2,1,14,,6605 SUNDAY,24,60,#WEEKEND,LEG68424,NODELEG,SW CAPITOL HWY N/SW VERMONT ST,CLASS
-13659154.1925,5696808.824,614,12021278.CL2,501594,SW CAPITOL HWY E of 25TH AVE / VERMONT ST,S,2012/02/12 00:00:00+00,SUN,00:00:00,2012/02/12 00:00:00+00,SUN,23:00:00,2439,98.2,1.8,1,Weekend/Holiday,2,2,14,,6605 SUNDAY,24,60,#WEEKEND,LEG68424,NODELEG,SW CAPITOL HWY N/SW VERMONT ST,CLASS
-13641921.5255,5709650.0605,615,12021623.CL2,501595,NE 112TH AVE S of WYGANT ST,N,2012/02/16 00:00:00+00,THU,12:00:00,2012/02/17 00:00:00+00,FRI,11:00:00,516,94.6,5.4,0.996,Normal Weekday,2,1,14,,"B  11152; StationID = 19759",24,60,0023,LEG16636,NODELEG,NE 112TH AVE S/NE WYGANT ST,CLASS
-13641921.5255,5709650.0605,616,12021623.CL2,501596,NE 112TH AVE S of WYGANT ST,S,2012/02/16 00:00:00+00,THU,12:00:00,2012/02/17 00:00:00+00,FRI,11:00:00,447,93.9,6.1,0.999,Normal Weekday,2,2,14,,"B  11152; StationID = 19759",24,60,0023,LEG16636,NODELEG,NE 112TH AVE S/NE WYGANT ST,CLASS
-13641919.9645,5709809.3191,617,12022122.CL2,501601,NE 112TH AVE S of SANDY BLVD,N,2012/02/21 00:00:00+00,TUE,15:00:00,2012/02/23 00:00:00+00,THU,08:00:00,485,87.2,12.8,0.996,Normal Weekday,2,1,14,,@ 4726,42,60,0022,LEG16634,NODELEG,NE 117TH AVE S/NE SANDY BLV,CLASS
-13641919.9645,5709809.3191,618,12022122.CL2,501602,NE 112TH AVE S of SANDY BLVD,S,2012/02/21 00:00:00+00,TUE,15:00:00,2012/02/23 00:00:00+00,THU,08:00:00,488,96.4,3.6,0.996,Normal Weekday,2,2,14,,@ 4726,42,60,0022,LEG16634,NODELEG,NE 117TH AVE S/NE SANDY BLV,CLASS
-13639978.2843,5702958.4495,619,12022123.CL2,501603,SE 130TH AVE N of SALMON ST,N,2012/02/21 00:00:00+00,TUE,14:00:00,2012/02/24 00:00:00+00,FRI,07:00:00,1665,96.2,3.8,0.998,Normal Weekday,2,1,14,,"@ 1111; StationID = 19759",66,60,0023,LEG41394,NODELEG,SE 130TH AVE N/SE SALMON ST,CLASS
-13639978.2843,5702958.4495,620,12022123.CL2,501604,SE 130TH AVE N of SALMON ST,S,2012/02/21 00:00:00+00,TUE,14:00:00,2012/02/24 00:00:00+00,FRI,07:00:00,1631,92.8,7.2,0.998,Normal Weekday,2,2,14,,"@ 1111; StationID = 19759",66,60,0023,LEG41394,NODELEG,SE 130TH AVE N/SE SALMON ST,CLASS
-13660577.4705,5692953.4738,621,12022150.CL2,501599,SW HUBER ST W of 36TH PL,E,2012/02/21 00:00:00+00,TUE,12:00:00,2012/02/23 00:00:00+00,THU,12:00:00,2053,95.1,4.9,0.996,Normal Weekday,2,1,14,,,49,60,00000000,LEG70987,NODELEG,SW HUBER ST W/SW 36TH PL,CLASS
-13660577.4705,5692953.4738,622,12022150.CL2,501600,SW HUBER ST W of 36TH PL,W,2012/02/21 00:00:00+00,TUE,12:00:00,2012/02/23 00:00:00+00,THU,12:00:00,3208,95.3,4.7,0.996,Normal Weekday,2,2,14,,,49,60,00000000,LEG70987,NODELEG,SW HUBER ST W/SW 36TH PL,CLASS
-13639975.3649,5701841.3033,623,12022129.CL2,501605,SE 130TH AVE S of LINCOLN ST,N,2012/02/21 00:00:00+00,TUE,14:00:00,2012/02/24 00:00:00+00,FRI,07:00:00,1481,96.5,3.5,0.997,Normal Weekday,2,1,14,,@ 2151,66,60,0029,LEG41377,NODELEG,SE 130TH AVE N/SE SHERMAN ST,CLASS
-13639975.3649,5701841.3033,624,12022129.CL2,501606,SE 130TH AVE S of LINCOLN ST,S,2012/02/21 00:00:00+00,TUE,14:00:00,2012/02/24 00:00:00+00,FRI,07:00:00,1875,96.2,3.8,0.998,Normal Weekday,2,2,14,,@ 2151,66,60,0029,LEG41377,NODELEG,SE 130TH AVE N/SE SHERMAN ST,CLASS
-13652177.3494,5699304.0883,625,12022321.CL2,501631,SE 26TH AVE S of CORA ST,N,2012/02/23 00:00:00+00,THU,13:00:00,2012/02/24 00:00:00+00,FRI,12:00:00,2027,91.1,8.9,0.97,Normal Weekday,2,1,14,,@ 4332,24,60,0021,LEG44013,NODELEG,SE 26TH AVE S/SE CORA ST,CLASS
-13652177.3494,5699304.0883,626,12022321.CL2,501632,SE 26TH AVE S of CORA ST,S,2012/02/23 00:00:00+00,THU,13:00:00,2012/02/24 00:00:00+00,FRI,12:00:00,3092,91.1,8.9,0.972,Normal Weekday,2,2,14,,@ 4332,24,60,0021,LEG44013,NODELEG,SE 26TH AVE S/SE CORA ST,CLASS
-13651718.3168,5716552.2991,627,12031436.CL2,501611,NE MARINE DR W of 33RD DR,E,2012/03/14 00:00:00+00,WED,11:00:00,2012/03/15 00:00:00+00,THU,15:00:00,5490,78.6,21.4,0.873,Normal Weekday,2,1,14,,"; StationID = SN:019756",29,60,0036,LEG30854,NODELEG,NE MARINE DR W/NE 33RD DR,CLASS
-13651718.3168,5716552.2991,628,12031436.CL2,501612,NE MARINE DR W of 33RD DR,W,2012/03/14 00:00:00+00,WED,11:00:00,2012/03/15 00:00:00+00,THU,15:00:00,5108,77.7,22.3,0.863,Normal Weekday,2,2,14,,"; StationID = SN:019756",29,60,0036,LEG30854,NODELEG,NE MARINE DR W/NE 33RD DR,CLASS
-13660923.6821,5692986.5778,629,12040429.CL2,501621,SW HUBER ST W of 40TH AVE,E,2012/04/04 00:00:00+00,WED,12:00:00,2012/04/06 00:00:00+00,FRI,13:00:00,2328,95,5,0.994,Normal Weekday,2,1,14,,4052,50,60,0029,LEG70983,NODELEG,SW HUBER ST W/SW 40TH AVE,CLASS
-13660923.6821,5692986.5778,630,12040429.CL2,501622,SW HUBER ST W of 40TH AVE,W,2012/04/04 00:00:00+00,WED,12:00:00,2012/04/06 00:00:00+00,FRI,13:00:00,3597,95.9,4.1,0.994,Normal Weekday,2,2,14,,4052,50,60,0029,LEG70983,NODELEG,SW HUBER ST W/SW 40TH AVE,CLASS
-13661452.5795,5692803.5114,631,12040422.CL2,501619,SW CAPITOL HWY S of ALFRED ST,N,2012/04/04 00:00:00+00,WED,15:00:00,2012/04/06 00:00:00+00,FRI,11:00:00,9195,96.7,3.3,0.996,Normal Weekday,2,1,14,,@ X-WALK - NB E LN ONLY,45,60,0022,LEG68509,NODELEG,SW CAPITOL HWY S/SW ALFRED ST,CLASS
-13661452.5795,5692803.5114,632,12040422.CL2,501620,SW CAPITOL HWY S of ALFRED ST,S,2012/04/04 00:00:00+00,WED,15:00:00,2012/04/06 00:00:00+00,FRI,11:00:00,8765,96.5,3.5,0.996,Normal Weekday,2,2,14,,@ X-WALK - NB E LN ONLY,45,60,0022,LEG68509,NODELEG,SW CAPITOL HWY S/SW ALFRED ST,CLASS
-13657440.654,5691023.0714,633,12040438.CL2,501615,SW BOONES FERRY RD W of SW STEPHENSON ST,N,2012/04/04 00:00:00+00,WED,13:00:00,2012/04/05 00:00:00+00,THU,14:00:00,4768,97,3,0.998,Normal Weekday,2,1,14,,"; StationID = 19775",26,60,0038,LEG67801,NODELEG,SW BOONES FERRY RD S/SW STEPHENSON ST,CLASS
-13657440.654,5691023.0714,634,12040438.CL2,501616,SW BOONES FERRY RD W of SW STEPHENSON ST,S,2012/04/04 00:00:00+00,WED,13:00:00,2012/04/05 00:00:00+00,THU,14:00:00,4932,95.5,4.5,0.997,Normal Weekday,2,2,14,,"; StationID = 19775",26,60,0038,LEG67801,NODELEG,SW BOONES FERRY RD S/SW STEPHENSON ST,CLASS
-13662361.2473,5691820.6403,635,12041120.CL2,501633,SW 53RD AVE N of ARNOLD ST,N,2012/04/11 00:00:00+00,WED,14:00:00,2012/04/13 00:00:00+00,FRI,23:00:00,610,97.3,2.7,1,Normal Weekday,2,1,14,,11138,58,60,0020,LEG66020,NODELEG,SW 53RD AVE N/SW ARNOLD ST,CLASS
-13662361.2473,5691820.6403,636,12041120.CL2,501634,SW 53RD AVE N of ARNOLD ST,S,2012/04/11 00:00:00+00,WED,14:00:00,2012/04/13 00:00:00+00,FRI,23:00:00,625,97.2,2.8,0.998,Normal Weekday,2,2,14,,11138,58,60,0020,LEG66020,NODELEG,SW 53RD AVE N/SW ARNOLD ST,CLASS
-13662339.4243,5691685.9431,637,12041121.CL2,501635,SW CAPITOL HWY E of 53RD AVE,E,2012/04/11 00:00:00+00,WED,13:00:00,2012/04/13 00:00:00+00,FRI,23:00:00,1221,96.7,3.3,0.998,Normal Weekday,2,1,14,,11243,59,60,0021,LEG68530,NODELEG,SW CAPITOL HWY E/SW 53RD AVE,CLASS
-13662339.4243,5691685.9431,638,12041121.CL2,501636,SW CAPITOL HWY E of 53RD AVE,W,2012/04/11 00:00:00+00,WED,13:00:00,2012/04/13 00:00:00+00,FRI,23:00:00,1706,97.2,2.8,0.996,Normal Weekday,2,2,14,,11243,59,60,0021,LEG68530,NODELEG,SW CAPITOL HWY E/SW 53RD AVE,CLASS
-13663107.2532,5691463.3142,639,12041128.CL2,501637,SW LESSER RD S of CAPITOL HWY,N,2012/04/11 00:00:00+00,WED,14:00:00,2012/04/13 00:00:00+00,FRI,23:00:00,2452,97.4,2.6,0.998,Normal Weekday,2,1,14,,"; StationID = SN:019774",58,60,0028,LEG71705,NODELEG,SW LESSER RD S/SW CAPITOL HWY,CLASS
-13663107.2532,5691463.3142,640,12041128.CL2,501638,SW LESSER RD S of CAPITOL HWY,S,2012/04/11 00:00:00+00,WED,14:00:00,2012/04/13 00:00:00+00,FRI,23:00:00,1941,97.9,2.1,0.997,Normal Weekday,2,2,14,,"; StationID = SN:019774",58,60,0028,LEG71705,NODELEG,SW LESSER RD S/SW CAPITOL HWY,CLASS
-13661255.8907,5714324.0435,641,12041730.CL2,501641,N PORTSMOUTH AVE S of HOUGHTON ST,N,2012/04/17 00:00:00+00,TUE,12:00:00,2012/04/20 00:00:00+00,FRI,23:00:00,2173,96.4,3.6,0.997,Normal Weekday,2,1,14,,@ PED ISLAND,84,60,0030,LEG13406,NODELEG,N PORTSMOUTH AVE S/N HOUGHTON ST,CLASS
-13661255.8907,5714324.0435,642,12041730.CL2,501642,N PORTSMOUTH AVE S of HOUGHTON ST,S,2012/04/17 00:00:00+00,TUE,12:00:00,2012/04/20 00:00:00+00,FRI,23:00:00,2090,95.1,4.9,0.995,Normal Weekday,2,2,14,,@ PED ISLAND,84,60,0030,LEG13406,NODELEG,N PORTSMOUTH AVE S/N HOUGHTON ST,CLASS
-13655692.4614,5704630.8958,643,12050138.CL1,501645,STEEL BRIDGE W of EVERETT ST-STEEL BRG RAMP,S,2012/05/01 00:00:00+00,TUE,16:00:00,2012/05/04 00:00:00+00,FRI,23:00:00,921,96.1,3.9,0.998,Normal Weekday,1,1,14,,"@ FIRST LIGHT POLE; StationID = 19775",80,60,0038,LEG39392,NODELEG,NW NAITO PKY- STEEL BRG RAMP N/NW EVERETT ST,CLASS
-13664757.2925,5714683.3572,644,12052235.CL2,501646,N IVANHOE ST W of CHARLESTON AVE,E,2012/05/22 00:00:00+00,TUE,10:00:00,2012/05/23 00:00:00+00,WED,17:00:00,4501,91.1,8.9,0.983,Normal Weekday,2,1,14,,"; StationID = SN:019773",32,60,0035,LEG10445,NODELEG,N IVANHOE ST W/N CHARLESTON AVE,CLASS
-13664757.2925,5714683.3572,645,12052235.CL2,501647,N IVANHOE ST W of CHARLESTON AVE,W,2012/05/22 00:00:00+00,TUE,10:00:00,2012/05/23 00:00:00+00,WED,17:00:00,4519,93.4,6.6,0.982,Normal Weekday,2,2,14,,"; StationID = SN:019773",32,60,0035,LEG10445,NODELEG,N IVANHOE ST W/N CHARLESTON AVE,CLASS
-13660245.8814,5705730.2882,646,12060720.CL1,501648,NW CORNELL RD E of 30TH AVE,W,2012/06/07 00:00:00+00,THU,11:00:00,2012/06/08 00:00:00+00,FRI,23:00:00,4027,97.2,2.8,0.996,Normal Weekday,1,1,14,,3060 340 E/30TH,37,60,0020,LEG36778,NODELEG,NW CORNELL RD E/NW 30TH AVE,CLASS
-13661596.8373,5694501.6138,647,12061130.CL2,501649,SW 45TH DR S of DOLPH CT,N,2012/06/11 00:00:00+00,MON,11:00:00,2012/06/13 00:00:00+00,WED,11:00:00,1994,96.9,3.1,0.997,Normal Weekday,2,1,14,,@ TRAIL X-ING,49,60,0030,LEG65423,NODELEG,SW 45TH AVE S/SW DOLPH CT,CLASS
-13661596.8373,5694501.6138,648,12061130.CL2,501650,SW 45TH DR S of DOLPH CT,S,2012/06/11 00:00:00+00,MON,11:00:00,2012/06/13 00:00:00+00,WED,11:00:00,2523,96.5,3.5,0.996,Normal Weekday,2,2,14,,@ TRAIL X-ING,49,60,0030,LEG65423,NODELEG,SW 45TH AVE S/SW DOLPH CT,CLASS
-13651714.024,5699044.6408,649,12071231.CL2,501654,SE HOLGATE BLVD E of 29TH AVE,E,2012/07/12 00:00:00+00,THU,15:00:00,2012/07/13 00:00:00+00,FRI,14:00:00,6790,94.4,5.6,0.992,Normal Weekday,2,1,14,,@ 4452 SE 29TH,24,60,0031,LEG55681,NODELEG,SE HOLGATE BLV E/SE 29TH AVE,CLASS
-13651714.024,5699044.6408,650,12071231.CL2,501655,SE HOLGATE BLVD E of 29TH AVE,W,2012/07/12 00:00:00+00,THU,15:00:00,2012/07/13 00:00:00+00,FRI,14:00:00,6397,95.7,4.3,0.992,Normal Weekday,2,2,14,,@ 4452 SE 29TH,24,60,0031,LEG55681,NODELEG,SE HOLGATE BLV E/SE 29TH AVE,CLASS
-13652176.2246,5699020.8649,651,12071220.CL1,501652,SE 26TH AVE S of HOLGATE BLVD,S,2012/07/12 00:00:00+00,THU,14:00:00,2012/07/13 00:00:00+00,FRI,13:00:00,3235,88,12,0.98,Normal Weekday,1,1,14,,4740  SE SCHILELR,24,60,0020,LEG44015,NODELEG,SE 26TH AVE S/SE HOLGATE BLV,CLASS
-13654858.2928,5716584.6261,652,12071733.CL2,501656,NE MARINE DR W of 2ND AVE,E,2012/07/17 00:00:00+00,TUE,14:00:00,2012/07/19 00:00:00+00,THU,11:00:00,5219,77,23,0.887,Normal Weekday,2,1,14,,"; StationID = SN:019796",46,60,0033,LEG30840,NODELEG,NE MARINE DR W/NE 2ND AVE,CLASS
-13654858.2928,5716584.6261,653,12071733.CL2,501657,NE MARINE DR W of 2ND AVE,W,2012/07/17 00:00:00+00,TUE,14:00:00,2012/07/19 00:00:00+00,THU,11:00:00,4924,78.1,21.9,0.876,Normal Weekday,2,2,14,,"; StationID = SN:019796",46,60,0033,LEG30840,NODELEG,NE MARINE DR W/NE 2ND AVE,CLASS
-13665734.4103,5716196.154,654,12071737.CL1,501658,N LOMBARD ST N of RENO AVE,N,2012/07/17 00:00:00+00,TUE,16:00:00,2012/07/19 00:00:00+00,THU,09:00:00,3919,76.9,23.1,0.876,Normal Weekday,1,1,14,,9925,42,60,0037,LEG11469,NODELEG,N LOMBARD ST N/N RENO AVE,CLASS
-13647264.1475,5709394.6214,655,12071933.CL2,501660,NE PRESCOTT ST W of 66TH AVE,E,2012/07/19 00:00:00+00,THU,13:00:00,2012/07/20 00:00:00+00,FRI,13:00:00,3904,95,5,0.996,Normal Weekday,2,1,14,,"6536; StationID = SN:019796",25,60,0033,LEG32116,NODELEG,NE PRESCOTT ST W/NE 66TH AVE,CLASS
-13647264.1475,5709394.6214,656,12071933.CL2,501661,NE PRESCOTT ST W of 66TH AVE,W,2012/07/19 00:00:00+00,THU,13:00:00,2012/07/20 00:00:00+00,FRI,13:00:00,4090,96.2,3.8,0.997,Normal Weekday,2,2,14,,"6536; StationID = SN:019796",25,60,0033,LEG32116,NODELEG,NE PRESCOTT ST W/NE 66TH AVE,CLASS
-13652176.2246,5699020.8649,657,12071920.CL1,501659,SE 26TH AVE S of HOLGATE BLVD,N,2012/07/19 00:00:00+00,THU,15:00:00,2012/07/20 00:00:00+00,FRI,14:00:00,2826,87.5,12.5,0.978,Normal Weekday,1,1,14,,,24,60,0020,LEG44015,NODELEG,SE 26TH AVE S/SE HOLGATE BLV,CLASS
-13665734.4103,5716196.154,658,12072520.CL1,501662,N LOMBARD ST N of RENO AVE,S,2012/07/25 00:00:00+00,WED,13:00:00,2012/07/26 00:00:00+00,THU,13:00:00,4019,75.3,24.7,0.863,Normal Weekday,1,1,14,,9925,25,60,0020,LEG11469,NODELEG,N LOMBARD ST N/N RENO AVE,CLASS
-13659989.7295,5692938.5541,659,12072533.CL2,501663,SW HUBER ST W of 32ND AVE,E,2012/07/25 00:00:00+00,WED,13:00:00,2012/07/27 00:00:00+00,FRI,23:00:00,693,94.5,5.5,0.993,Normal Weekday,2,1,14,,"3256; StationID = SN:019796",59,60,0033,LEG70991,NODELEG,SW HUBER ST W/SW 32ND AVE,CLASS
-13659989.7295,5692938.5541,660,12072533.CL2,501664,SW HUBER ST W of 32ND AVE,W,2012/07/25 00:00:00+00,WED,13:00:00,2012/07/27 00:00:00+00,FRI,23:00:00,564,94.4,5.6,0.996,Normal Weekday,2,2,14,,"3256; StationID = SN:019796",59,60,0033,LEG70991,NODELEG,SW HUBER ST W/SW 32ND AVE,CLASS
-13659989.7295,5692938.5541,661,12072833.CL2,501665,SW HUBER ST W of 32ND AVE,E,2012/07/28 00:00:00+00,SAT,00:00:00,2012/07/28 00:00:00+00,SAT,23:00:00,584,97.7,2.3,0.998,Weekend/Holiday,2,1,14,,"3256 SATURDAY; StationID = SN:019796",24,60,#WEEKEND,LEG70991,NODELEG,SW HUBER ST W/SW 32ND AVE,CLASS
-13659989.7295,5692938.5541,662,12072833.CL2,501666,SW HUBER ST W of 32ND AVE,W,2012/07/28 00:00:00+00,SAT,00:00:00,2012/07/28 00:00:00+00,SAT,23:00:00,470,98,2,0.998,Weekend/Holiday,2,2,14,,"3256 SATURDAY; StationID = SN:019796",24,60,#WEEKEND,LEG70991,NODELEG,SW HUBER ST W/SW 32ND AVE,CLASS
-13659989.7295,5692938.5541,663,12072933.CL2,501667,SW HUBER ST W of 32ND AVE,E,2012/07/29 00:00:00+00,SUN,00:00:00,2012/07/29 00:00:00+00,SUN,23:00:00,618,97.3,2.7,0.998,Weekend/Holiday,2,1,14,,"3256 SUNDAY; StationID = SN:019796",24,60,#WEEKEND,LEG70991,NODELEG,SW HUBER ST W/SW 32ND AVE,CLASS
-13659989.7295,5692938.5541,664,12072933.CL2,501668,SW HUBER ST W of 32ND AVE,W,2012/07/29 00:00:00+00,SUN,00:00:00,2012/07/29 00:00:00+00,SUN,23:00:00,528,97.1,2.9,0.999,Weekend/Holiday,2,2,14,,"3256 SUNDAY; StationID = SN:019796",24,60,#WEEKEND,LEG70991,NODELEG,SW HUBER ST W/SW 32ND AVE,CLASS
-13659989.7295,5692938.5541,665,12073033.CL2,501669,SW HUBER ST W of 32ND AVE,E,2012/07/30 00:00:00+00,MON,00:00:00,2012/08/02 00:00:00+00,THU,12:00:00,633,95,5,0.992,Normal Weekday,2,1,14,,"3256; StationID = SN:019796",85,60,0033,LEG70991,NODELEG,SW HUBER ST W/SW 32ND AVE,CLASS
-13659989.7295,5692938.5541,666,12073033.CL2,501670,SW HUBER ST W of 32ND AVE,W,2012/07/30 00:00:00+00,MON,00:00:00,2012/08/02 00:00:00+00,THU,12:00:00,514,95.6,4.4,0.992,Normal Weekday,2,2,14,,"3256; StationID = SN:019796",85,60,0033,LEG70991,NODELEG,SW HUBER ST W/SW 32ND AVE,CLASS
-13656602.7941,5711134.6835,667,12080220.CL1,501671,N AINSWORTH ST W of MINNESOTA AVE,E,2012/08/02 00:00:00+00,THU,11:00:00,2012/08/03 00:00:00+00,FRI,23:00:00,1665,95.9,4.1,0.992,Normal Weekday,1,1,14,,SCHOOL ZONE,37,60,0020,LEG5811,NODELEG,N AINSWORTH ST W/N MINNESOTA AVE,CLASS
-13656602.7941,5711134.6835,668,12080420.CL2,501672,N AINSWORTH ST W of MINNESOTA AVE,E,2012/08/04 00:00:00+00,SAT,00:00:00,2012/08/04 00:00:00+00,SAT,23:00:00,1241,97.3,2.7,0.99,Weekend/Holiday,2,1,14,,SCHOOL ZONE SATURDAY,24,60,#WEEKEND,LEG5811,NODELEG,N AINSWORTH ST W/N MINNESOTA AVE,CLASS
-13656602.7941,5711134.6835,669,12080420.CL2,501673,N AINSWORTH ST W of MINNESOTA AVE,E,2012/08/04 00:00:00+00,SAT,00:00:00,2012/08/04 00:00:00+00,SAT,23:00:00,1498,97.3,2.7,0.999,Weekend/Holiday,2,2,14,,SCHOOL ZONE SATURDAY,24,60,#WEEKEND,LEG5811,NODELEG,N AINSWORTH ST W/N MINNESOTA AVE,CLASS
-13656602.7941,5711134.6835,670,12080520.CL2,501674,N AINSWORTH ST W of MINNESOTA AVE,E,2012/08/05 00:00:00+00,SUN,00:00:00,2012/08/05 00:00:00+00,SUN,23:00:00,1186,96.9,3.1,0.994,Weekend/Holiday,2,1,14,,SCHOOL ZONE SUNDAY,24,60,#WEEKEND,LEG5811,NODELEG,N AINSWORTH ST W/N MINNESOTA AVE,CLASS
-13656602.7941,5711134.6835,671,12080520.CL2,501675,N AINSWORTH ST W of MINNESOTA AVE,E,2012/08/05 00:00:00+00,SUN,00:00:00,2012/08/05 00:00:00+00,SUN,23:00:00,1418,97.8,2.2,1,Weekend/Holiday,2,2,14,,SCHOOL ZONE SUNDAY,24,60,#WEEKEND,LEG5811,NODELEG,N AINSWORTH ST W/N MINNESOTA AVE,CLASS
